‾	línia alta, línia superposada, sobreratllat
🧎‍♀‍➡	agenollada, de genolls, dona, dona agenollada que mira a la dreta
🧎🏻‍♀‍➡	agenollada, de genolls, dona, dona agenollada que mira a la dreta
🧎🏼‍♀‍➡	agenollada, de genolls, dona, dona agenollada que mira a la dreta
🧎🏽‍♀‍➡	agenollada, de genolls, dona, dona agenollada que mira a la dreta
🧎🏾‍♀‍➡	agenollada, de genolls, dona, dona agenollada que mira a la dreta
🧎🏿‍♀‍➡	agenollada, de genolls, dona, dona agenollada que mira a la dreta
🧎‍♂‍➡	agenollat, de genolls, home, home agenollat que mira a la dreta
🧎🏻‍♂‍➡	agenollat, de genolls, home, home agenollat que mira a la dreta
🧎🏼‍♂‍➡	agenollat, de genolls, home, home agenollat que mira a la dreta
🧎🏽‍♂‍➡	agenollat, de genolls, home, home agenollat que mira a la dreta
🧎🏾‍♂‍➡	agenollat, de genolls, home, home agenollat que mira a la dreta
🧎🏿‍♂‍➡	agenollat, de genolls, home, home agenollat que mira a la dreta
🧑‍🦯	accessibilitat, invident, persona amb un bastó per a invidents
🧑🏻‍🦯	accessibilitat, invident, pell molt clara, persona amb un bastó per a invidents, persona amb un bastó per a invidents: pell molt clara
🧑🏼‍🦯	accessibilitat, invident, pell bastant clara, persona amb un bastó per a invidents, persona amb un bastó per a invidents: pell bastant clara
🧑🏽‍🦯	accessibilitat, invident, pell morena, persona amb un bastó per a invidents, persona amb un bastó per a invidents: pell morena
🧑🏾‍🦯	accessibilitat, invident, pell fosca, persona amb un bastó per a invidents, persona amb un bastó per a invidents: pell fosca
🧑🏿‍🦯	accessibilitat, invident, pell molt fosca, persona amb un bastó per a invidents, persona amb un bastó per a invidents: pell molt fosca
🧑‍🦯‍➡	accessibilitat, invident, persona amb un bastó per a invidents, persona amb un bastó per a invidents que mira a la dreta
🧑🏻‍🦯‍➡	accessibilitat, invident, persona amb un bastó per a invidents, persona amb un bastó per a invidents que mira a la dreta
🧑🏼‍🦯‍➡	accessibilitat, invident, persona amb un bastó per a invidents, persona amb un bastó per a invidents que mira a la dreta
🧑🏽‍🦯‍➡	accessibilitat, invident, persona amb un bastó per a invidents, persona amb un bastó per a invidents que mira a la dreta
🧑🏾‍🦯‍➡	accessibilitat, invident, persona amb un bastó per a invidents, persona amb un bastó per a invidents que mira a la dreta
🧑🏿‍🦯‍➡	accessibilitat, invident, persona amb un bastó per a invidents, persona amb un bastó per a invidents que mira a la dreta
👨‍🦯	accessibilitat, cec, home, home amb un bastó per a cecs, home amb un bastó per a invidents, invident
👨🏻‍🦯	accessibilitat, cec, home, home amb un bastó per a cecs, home amb un bastó per a invidents, home amb un bastó per a invidents: pell molt clara, invident, pell molt clara
👨🏼‍🦯	accessibilitat, cec, home, home amb un bastó per a cecs, home amb un bastó per a invidents, home amb un bastó per a invidents: pell bastant clara, invident, pell bastant clara
👨🏽‍🦯	accessibilitat, cec, home, home amb un bastó per a cecs, home amb un bastó per a invidents, home amb un bastó per a invidents: pell morena, invident, pell morena
👨🏾‍🦯	accessibilitat, cec, home, home amb un bastó per a cecs, home amb un bastó per a invidents, home amb un bastó per a invidents: pell fosca, invident, pell fosca
👨🏿‍🦯	accessibilitat, cec, home, home amb un bastó per a cecs, home amb un bastó per a invidents, home amb un bastó per a invidents: pell molt fosca, invident, pell molt fosca
👨‍🦯‍➡	accessibilitat, cec, home, home amb un bastó per a cecs, home amb un bastó per a invidents, home amb un bastó per a invidents que mira a la dreta, invident
👨🏻‍🦯‍➡	accessibilitat, cec, home, home amb un bastó per a cecs, home amb un bastó per a invidents, home amb un bastó per a invidents que mira a la dreta, invident
👨🏼‍🦯‍➡	accessibilitat, cec, home, home amb un bastó per a cecs, home amb un bastó per a invidents, home amb un bastó per a invidents que mira a la dreta, invident
👨🏽‍🦯‍➡	accessibilitat, cec, home, home amb un bastó per a cecs, home amb un bastó per a invidents, home amb un bastó per a invidents que mira a la dreta, invident
👨🏾‍🦯‍➡	accessibilitat, cec, home, home amb un bastó per a cecs, home amb un bastó per a invidents, home amb un bastó per a invidents que mira a la dreta, invident
👨🏿‍🦯‍➡	accessibilitat, cec, home, home amb un bastó per a cecs, home amb un bastó per a invidents, home amb un bastó per a invidents que mira a la dreta, invident
👩‍🦯	accessibilitat, cega, dona, dona amb un bastó per a invidents, invident
👩🏻‍🦯	accessibilitat, cega, dona, dona amb un bastó per a invidents, dona amb un bastó per a invidents: pell molt clara, invident, pell molt clara
👩🏼‍🦯	accessibilitat, cega, dona, dona amb un bastó per a invidents, dona amb un bastó per a invidents: pell bastant clara, invident, pell bastant clara
👩🏽‍🦯	accessibilitat, cega, dona, dona amb un bastó per a invidents, dona amb un bastó per a invidents: pell morena, invident, pell morena
👩🏾‍🦯	accessibilitat, cega, dona, dona amb un bastó per a invidents, dona amb un bastó per a invidents: pell fosca, invident, pell fosca
👩🏿‍🦯	accessibilitat, cega, dona, dona amb un bastó per a invidents, dona amb un bastó per a invidents: pell molt fosca, invident, pell molt fosca
👩‍🦯‍➡	accessibilitat, cega, dona, dona amb un bastó per a invidents, dona amb un bastó per a invidents que mira a la dreta, invident
👩🏻‍🦯‍➡	accessibilitat, cega, dona, dona amb un bastó per a invidents, dona amb un bastó per a invidents que mira a la dreta, invident
👩🏼‍🦯‍➡	accessibilitat, cega, dona, dona amb un bastó per a invidents, dona amb un bastó per a invidents que mira a la dreta, invident
👩🏽‍🦯‍➡	accessibilitat, cega, dona, dona amb un bastó per a invidents, dona amb un bastó per a invidents que mira a la dreta, invident
👩🏾‍🦯‍➡	accessibilitat, cega, dona, dona amb un bastó per a invidents, dona amb un bastó per a invidents que mira a la dreta, invident
👩🏿‍🦯‍➡	accessibilitat, cega, dona, dona amb un bastó per a invidents, dona amb un bastó per a invidents que mira a la dreta, invident
🧑‍🦼	accessibilitat, cadira de rodes amb motor, cadira de rodes elèctrica, persona amb una cadira de rodes amb motor, persona amb una cadira de rodes elèctrica
🧑🏻‍🦼	accessibilitat, cadira de rodes amb motor, cadira de rodes elèctrica, pell molt clara, persona amb una cadira de rodes amb motor, persona amb una cadira de rodes elèctrica, persona amb una cadira de rodes elèctrica: pell molt clara
🧑🏼‍🦼	accessibilitat, cadira de rodes amb motor, cadira de rodes elèctrica, pell bastant clara, persona amb una cadira de rodes amb motor, persona amb una cadira de rodes elèctrica, persona amb una cadira de rodes elèctrica: pell bastant clara
🧑🏽‍🦼	accessibilitat, cadira de rodes amb motor, cadira de rodes elèctrica, pell morena, persona amb una cadira de rodes amb motor, persona amb una cadira de rodes elèctrica, persona amb una cadira de rodes elèctrica: pell morena
🧑🏾‍🦼	accessibilitat, cadira de rodes amb motor, cadira de rodes elèctrica, pell fosca, persona amb una cadira de rodes amb motor, persona amb una cadira de rodes elèctrica, persona amb una cadira de rodes elèctrica: pell fosca
🧑🏿‍🦼	accessibilitat, cadira de rodes amb motor, cadira de rodes elèctrica, pell molt fosca, persona amb una cadira de rodes amb motor, persona amb una cadira de rodes elèctrica, persona amb una cadira de rodes elèctrica: pell molt fosca
🧑‍🦼‍➡	accessibilitat, cadira de rodes amb motor, cadira de rodes elèctrica, persona amb una cadira de rodes amb motor, persona amb una cadira de rodes elèctrica, persona amb una cadira de rodes elèctrica que mira a la dreta
🧑🏻‍🦼‍➡	accessibilitat, cadira de rodes amb motor, cadira de rodes elèctrica, persona amb una cadira de rodes amb motor, persona amb una cadira de rodes elèctrica, persona amb una cadira de rodes elèctrica que mira a la dreta
🧑🏼‍🦼‍➡	accessibilitat, cadira de rodes amb motor, cadira de rodes elèctrica, persona amb una cadira de rodes amb motor, persona amb una cadira de rodes elèctrica, persona amb una cadira de rodes elèctrica que mira a la dreta
🧑🏽‍🦼‍➡	accessibilitat, cadira de rodes amb motor, cadira de rodes elèctrica, persona amb una cadira de rodes amb motor, persona amb una cadira de rodes elèctrica, persona amb una cadira de rodes elèctrica que mira a la dreta
🧑🏾‍🦼‍➡	accessibilitat, cadira de rodes amb motor, cadira de rodes elèctrica, persona amb una cadira de rodes amb motor, persona amb una cadira de rodes elèctrica, persona amb una cadira de rodes elèctrica que mira a la dreta
🧑🏿‍🦼‍➡	accessibilitat, cadira de rodes amb motor, cadira de rodes elèctrica, persona amb una cadira de rodes amb motor, persona amb una cadira de rodes elèctrica, persona amb una cadira de rodes elèctrica que mira a la dreta
👨‍🦼	accessibilitat, cadira de rodes, home, home amb una cadira de rodes amb motor, home amb una cadira de rodes elèctrica, home amb una cadira de rodes motoritzada
👨🏻‍🦼	accessibilitat, cadira de rodes, home, home amb una cadira de rodes amb motor, home amb una cadira de rodes elèctrica, home amb una cadira de rodes elèctrica: pell molt clara, home amb una cadira de rodes motoritzada, pell molt clara
👨🏼‍🦼	accessibilitat, cadira de rodes, home, home amb una cadira de rodes amb motor, home amb una cadira de rodes elèctrica, home amb una cadira de rodes elèctrica: pell bastant clara, home amb una cadira de rodes motoritzada, pell bastant clara
👨🏽‍🦼	accessibilitat, cadira de rodes, home, home amb una cadira de rodes amb motor, home amb una cadira de rodes elèctrica, home amb una cadira de rodes elèctrica: pell morena, home amb una cadira de rodes motoritzada, pell morena
👨🏾‍🦼	accessibilitat, cadira de rodes, home, home amb una cadira de rodes amb motor, home amb una cadira de rodes elèctrica, home amb una cadira de rodes elèctrica: pell fosca, home amb una cadira de rodes motoritzada, pell fosca
👨🏿‍🦼	accessibilitat, cadira de rodes, home, home amb una cadira de rodes amb motor, home amb una cadira de rodes elèctrica, home amb una cadira de rodes elèctrica: pell molt fosca, home amb una cadira de rodes motoritzada, pell molt fosca
👨‍🦼‍➡	accessibilitat, cadira de rodes, home, home amb una cadira de rodes amb motor, home amb una cadira de rodes elèctrica, home amb una cadira de rodes elèctrica que mira a la dreta, home amb una cadira de rodes motoritzada
👨🏻‍🦼‍➡	accessibilitat, cadira de rodes, home, home amb una cadira de rodes amb motor, home amb una cadira de rodes elèctrica, home amb una cadira de rodes elèctrica que mira a la dreta, home amb una cadira de rodes motoritzada
👨🏼‍🦼‍➡	accessibilitat, cadira de rodes, home, home amb una cadira de rodes amb motor, home amb una cadira de rodes elèctrica, home amb una cadira de rodes elèctrica que mira a la dreta, home amb una cadira de rodes motoritzada
👨🏽‍🦼‍➡	accessibilitat, cadira de rodes, home, home amb una cadira de rodes amb motor, home amb una cadira de rodes elèctrica, home amb una cadira de rodes elèctrica que mira a la dreta, home amb una cadira de rodes motoritzada
👨🏾‍🦼‍➡	accessibilitat, cadira de rodes, home, home amb una cadira de rodes amb motor, home amb una cadira de rodes elèctrica, home amb una cadira de rodes elèctrica que mira a la dreta, home amb una cadira de rodes motoritzada
👨🏿‍🦼‍➡	accessibilitat, cadira de rodes, home, home amb una cadira de rodes amb motor, home amb una cadira de rodes elèctrica, home amb una cadira de rodes elèctrica que mira a la dreta, home amb una cadira de rodes motoritzada
👩‍🦼	accessibilitat, cadira de rodes, dona, dona amb una cadira de rodes amb motor, dona amb una cadira de rodes elèctrica, dona amb una cadira de rodes motoritzada
👩🏻‍🦼	accessibilitat, cadira de rodes, dona, dona amb una cadira de rodes amb motor, dona amb una cadira de rodes elèctrica, dona amb una cadira de rodes elèctrica: pell molt clara, dona amb una cadira de rodes motoritzada, pell molt clara
👩🏼‍🦼	accessibilitat, cadira de rodes, dona, dona amb una cadira de rodes amb motor, dona amb una cadira de rodes elèctrica, dona amb una cadira de rodes elèctrica: pell bastant clara, dona amb una cadira de rodes motoritzada, pell bastant clara
👩🏽‍🦼	accessibilitat, cadira de rodes, dona, dona amb una cadira de rodes amb motor, dona amb una cadira de rodes elèctrica, dona amb una cadira de rodes elèctrica: pell morena, dona amb una cadira de rodes motoritzada, pell morena
👩🏾‍🦼	accessibilitat, cadira de rodes, dona, dona amb una cadira de rodes amb motor, dona amb una cadira de rodes elèctrica, dona amb una cadira de rodes elèctrica: pell fosca, dona amb una cadira de rodes motoritzada, pell fosca
👩🏿‍🦼	accessibilitat, cadira de rodes, dona, dona amb una cadira de rodes amb motor, dona amb una cadira de rodes elèctrica, dona amb una cadira de rodes elèctrica: pell molt fosca, dona amb una cadira de rodes motoritzada, pell molt fosca
